Customer ID,1st Order Profit,Subsequent Order Profit,Subsequent Orders Count,Total value of all promotions
8947,20,0,0,3
8948,2,0,0,0
8949,26,103,13,0
8950,2,0,0,1
8951,32,310,22,56
8952,8,58,5,12
8953,28,47,5,0
8954,14,71,7,46
8955,3,38,4,8
8956,2,0,0,1
8957,4,0,0,0
8958,14,220,14,33
8959,17,53,6,0
8960,11,125,7,17
8961,3,0,0,0
8962,20,0,0,2
8963,6,57,10,0
8964,11,0,0,0
8965,3,42,6,9
8966,2,63,7,27
8967,24,0,0,0
8968,36,103,6,46
8969,36,79,5,77
8970,15,0,0,1
8971,20,0,0,0
8972,29,0,0,8
8973,17,0,0,3
8974,5,0,0,2
8975,18,0,0,0
8976,15,0,0,0
8977,18,0,0,1
8978,16,0,0,2
8979,10,0,0,3
8980,6,12,1,3
8981,5,83,8,0
8982,13,37,5,20
8983,8,43,6,2
8984,28,93,5,10
8985,2,66,9,34
8986,18,85,9,0
8987,15,0,0,3
8988,5,0,0,2
8989,18,8,4,2
8990,47,131,10,29
8991,17,0,0,0
8992,15,48,10,0
8993,11,49,4,10
8994,11,12,1,6
8995,7,30,3,1
8996,25,0,0,0
8997,24,0,0,5
8998,20,83,6,0
8999,30,53,4,0
9000,3,13,1,0
9001,15,39,3,0
9002,6,64,7,0
9003,4,69,8,0
9004,20,44,3,9
9006,35,29,4,29
9007,18,0,0,2
9008,2,50,4,0
9009,2,149,13,15
9010,7,12,3,6
9011,8,29,5,4
9012,8,22,1,7
9013,11,106,12,0
9014,10,119,9,9
9015,18,106,12,15
9016,2,86,9,0
9017,2,0,0,0
9018,24,22,4,2
9019,8,0,0,1
9020,18,41,3,25
9021,9,6,1,0
9022,12,108,8,9
9023,5,53,8,19
9024,8,0,0,0
9025,5,49,12,1
9026,5,10,4,0
9027,6,0,0,0
9028,5,11,1,3
9030,2,10,1,3
9031,15,91,9,18
9032,12,57,4,12
9033,37,0,0,1
9034,7,73,5,0
9035,16,34,3,0
9036,7,0,0,0
9037,15,0,0,3
9038,18,69,6,4
9039,12,0,0,2
9040,19,8,1,1
9041,8,0,0,2
9042,22,81,9,3
9043,3,27,4,0
9044,3,151,10,33
9045,8,43,4,0
9046,16,0,0,6
9047,20,0,0,2
9048,27,95,9,0
9049,2,53,5,10
9050,15,24,4,5
9051,3,21,5,0
9052,23,87,7,38
9053,18,0,0,4
9054,2,15,5,1
9056,3,70,7,0
9057,14,0,0,4
9058,15,133,10,8
9059,6,91,9,19
9060,11,179,9,30
9061,2,21,6,7
9062,22,0,0,1
9063,14,61,6,3
9064,12,23,6,11
9065,1,26,3,17
9066,16,46,3,14
9067,19,0,0,0
9068,28,41,4,1
9069,13,7,1,0
9070,6,0,0,1
9071,8,0,0,2
9072,2,0,0,0
9073,6,0,0,1
9074,20,0,0,5
9075,2,0,0,0
9076,2,0,0,0
9077,7,0,0,1
9078,5,0,0,0
9079,4,0,0,0
9080,24,66,6,0
9081,3,87,14,0
9082,4,0,0,0
9083,15,6,1,8
9084,5,59,7,8
9085,5,96,7,4
9086,5,50,7,0
9087,13,0,0,2
9088,12,20,4,0
9089,10,9,1,2
9090,30,86,7,10
9091,21,82,10,21
9092,33,93,22,6
9093,2,217,19,22
9094,3,31,6,0
9095,21,115,9,44
9096,4,68,16,12
9097,2,0,0,0
9098,3,114,8,22
9099,13,0,0,0
9100,17,88,9,0
9101,27,35,4,5
9102,6,33,6,21
9103,6,38,5,1
9104,9,96,14,0
9105,13,5,1,4
9106,6,25,5,5
9107,8,0,0,1
9108,8,10,2,5
9109,2,88,9,3
9110,11,45,6,7
9111,6,15,4,6
9112,17,108,12,17
9113,7,0,0,1
9114,9,0,0,2
9115,12,73,6,3
9117,21,0,0,0
9118,14,35,5,29
9119,9,43,4,9
9120,6,36,3,11
9121,7,0,0,0
9122,20,11,2,10
9123,7,0,0,1
9124,2,9,1,3
9125,26,56,5,1
9126,19,70,6,12
9127,15,0,0,7
9128,12,47,7,5
9129,11,0,0,1
9130,13,109,9,6
9131,36,41,3,13
9132,14,143,12,8
9133,22,47,9,7
9134,2,48,10,4
9135,11,0,0,2
9136,12,0,0,2
9137,23,0,0,2
9138,16,22,3,4
9139,13,41,9,4
9141,17,76,5,23
9142,28,114,12,40
9143,18,50,13,21
9144,9,39,4,21
9145,7,105,12,0
9146,15,64,8,12
9147,23,0,0,0
9148,5,161,12,28
9149,3,44,4,2
9150,16,134,9,41
9151,5,62,5,5
9152,26,21,2,9
9153,15,0,0,2
9154,3,20,2,1
9155,9,31,4,1
9156,6,20,4,10
9157,31,0,0,0
9158,17,37,5,4
9159,2,37,6,9
9160,32,75,9,18
9161,15,22,4,4
9162,18,11,6,0
9163,13,17,2,5
9164,9,0,0,2
9165,12,46,9,14
9167,8,0,0,1
9168,6,0,0,3
9169,5,30,3,0
9170,8,0,0,0
9171,13,0,0,3
9172,10,0,0,0
9173,2,0,0,0
9174,6,0,0,1
9175,8,0,0,1
9176,6,0,0,1
9177,17,0,0,2
9178,19,0,0,1
9179,17,0,0,0
9180,13,11,2,0
9181,2,32,6,0
9182,8,144,11,37
9183,23,0,0,1
9184,12,70,9,0
9185,11,0,0,0
9186,6,0,0,3
9187,19,0,0,5
9188,19,0,0,4
9189,15,74,9,0
9190,3,80,7,21
9191,2,0,0,1
9192,3,70,7,25
9193,9,197,10,3
9194,13,60,6,0
9195,2,34,4,0
9196,18,47,7,0
9197,4,0,0,1
9198,10,36,4,7
9199,21,25,3,4
9200,4,44,4,15
9201,10,11,1,7
9202,17,17,1,9
9203,9,36,3,10
9204,6,113,12,4
9205,30,0,0,0
9206,14,61,9,0
9207,2,0,0,0
9208,23,100,6,17
9209,15,0,0,0
9210,7,32,3,5
9211,3,9,1,2
9212,20,71,6,28
9213,18,116,9,12
9214,17,95,9,2
9215,21,20,6,4
9216,9,95,9,0
9217,10,0,0,1
9218,21,80,9,17
9219,18,32,4,11
9220,9,33,6,8
9221,6,0,0,0
9222,18,29,4,5
9223,4,35,5,11
9224,14,0,0,2
9225,20,0,0,0
9226,6,17,6,0
9228,8,0,0,0
9229,17,30,5,9
9230,27,378,19,0
9231,19,0,0,0
9232,12,43,7,3
9233,4,77,7,0
9234,10,21,1,7
9235,23,57,10,17
9236,3,15,1,1
9237,30,0,0,1
9238,19,0,0,2
9239,7,56,7,14
9240,14,7,1,0
9241,2,37,3,15
9242,15,43,6,7
9243,4,56,12,0
9244,12,0,0,0
9245,7,0,0,1
9246,12,23,3,0
9247,11,0,0,6
9248,5,0,0,0
9249,10,50,9,35
9250,8,0,0,2
9252,6,8,1,7
9253,2,0,0,0
9254,10,0,0,2
9255,28,34,4,22
9256,15,91,14,1
9257,7,0,0,1
9258,6,18,2,8
9259,14,57,5,4
9260,6,75,8,31
9261,20,36,4,9
9262,25,28,2,2
9263,28,76,4,0
9264,24,39,9,1
9265,13,102,11,31
9266,3,16,8,2
9267,17,0,0,0
9268,18,25,4,6
9269,10,66,6,12
9270,7,0,0,0
9271,15,0,0,0
9272,2,0,0,0
9273,8,0,0,0
9274,23,0,0,8
9275,3,0,0,0
9276,11,0,0,2
9278,26,0,0,0
9279,10,0,0,0
9280,2,55,8,10
9281,3,90,11,22
9282,20,62,4,11
9283,6,87,6,17
9284,21,122,5,10
9285,1,0,0,1
9286,6,41,3,4
9287,5,0,0,1
9288,4,216,12,4
9289,13,0,0,0
9290,26,0,0,1
9291,18,26,3,2
9292,16,151,13,38
9293,15,27,4,17
9294,11,34,4,0
9295,18,27,16,23
9296,5,62,9,9
9297,2,0,0,0
9298,7,0,0,0
9299,2,49,13,15
9300,11,8,1,12
9301,4,13,7,0
9302,17,53,11,0
9303,16,45,4,0
9304,19,76,12,0
9305,16,9,1,1
9306,14,0,0,0
9307,24,0,0,9
9308,14,10,2,10
9309,5,40,4,10
9310,2,19,2,0
9311,29,42,4,0
9312,10,38,6,26
9313,13,117,9,21
9314,6,63,13,25
9315,8,126,12,0
9316,11,11,1,0
9317,3,0,0,1
9318,22,77,5,0
9319,22,0,0,4
9320,11,12,3,4
9321,16,0,0,2
9322,17,129,10,6
9323,3,0,0,0
9324,31,0,0,0
9325,6,46,9,2
9326,8,19,3,12
9327,17,0,0,0
9328,11,203,17,40
9329,8,112,7,0
9330,6,59,4,19
9331,10,64,13,0
9332,10,46,4,0
9333,14,0,0,0
9334,9,82,13,17
9335,5,25,4,0
9336,2,29,6,22
9337,2,0,0,0
9339,12,53,5,0
9340,20,37,4,0
9341,30,0,10,4
9342,13,35,5,13
9343,10,22,2,7
9344,3,141,10,53
9345,29,0,0,8
9346,9,0,0,0
9347,9,0,0,2
9348,27,56,7,17
9349,2,76,14,7
9350,10,85,11,16
9351,12,5,1,0
9352,2,0,0,0
9353,7,61,6,5
9354,19,0,0,4
9355,14,26,3,4
9356,3,158,8,0
9357,3,0,0,0
9358,9,79,5,30
9359,9,45,3,3
9360,12,36,4,0
9361,11,0,0,3
9363,9,25,3,8
9364,19,35,4,0
9365,10,9,1,2
9366,11,29,5,19
9367,7,0,0,0
9368,4,0,0,0
9369,12,93,6,9
9370,9,0,0,2
9371,15,0,0,0
9372,13,0,0,0
9373,13,0,0,0
9374,2,0,0,0
9375,23,0,0,0
9376,27,0,0,7
9377,3,0,0,1
9378,15,0,0,3
9379,5,0,0,0
9380,2,64,7,31
9381,9,50,5,32
9382,10,81,6,11
9383,5,17,2,3
9384,24,0,0,2
9385,7,108,13,28
9386,1,42,9,31
9387,12,0,0,0
9389,4,12,2,1
9390,12,76,10,0
9391,2,0,0,0
9392,8,0,0,0
9393,6,106,7,27
9394,5,57,12,0
9395,10,0,0,1
9396,9,34,5,0
9397,8,0,0,1
9398,23,64,9,0
9399,3,190,14,5
9400,2,66,9,6
9401,9,38,6,0
9402,18,35,7,8
9403,6,0,0,1
9404,18,16,9,0
9405,19,99,7,0
9406,14,160,9,24
9407,20,0,0,6
9408,9,21,1,8
9409,14,46,5,9
9410,2,2,1,0
9411,17,117,12,20
9412,9,74,5,0
9413,20,198,11,37
9414,25,29,3,0
9415,18,60,6,0
9416,23,5,1,0
9417,27,0,0,0
9418,6,0,0,0
9419,20,0,0,0
9420,10,25,3,7
9421,18,22,5,21
9422,17,0,0,1
9423,2,18,4,0
9424,6,71,6,0
9425,19,24,5,0
9426,7,67,6,0
9427,5,0,0,3
9428,3,0,0,0
9429,4,35,4,6
9430,12,68,6,0
9431,7,25,4,0
9432,8,0,0,4
9433,12,0,0,3
9434,7,120,10,14
9435,12,44,7,0
9436,20,36,9,15
9437,2,0,0,0
9438,10,7,1,1
9439,2,36,6,0
9440,14,0,0,4
9441,5,3,1,3
9442,16,25,6,1
9443,9,89,9,0
9444,19,276,22,0
9445,21,0,0,6
9446,33,44,4,24
9447,7,0,0,0
9448,37,0,0,7
9450,11,68,6,0
9451,22,69,5,0
9452,2,0,0,0
9453,16,5,2,9
9454,10,126,10,23
9455,3,5,1,3
9456,33,73,14,0
9457,10,0,0,1
9458,10,18,9,5
9459,12,73,6,0
9460,19,8,2,0
9461,15,88,17,8
9462,3,75,12,0
9463,28,99,8,36
9464,5,66,10,9
9465,2,25,1,0
9466,28,164,13,0
9467,5,0,0,2
9468,4,0,0,0
9469,15,13,1,7
9470,12,0,0,1
9471,3,0,0,0
9472,21,0,0,1
9474,10,0,0,2
9475,13,0,0,0
9476,2,0,0,0
9477,18,0,0,6
9478,16,0,0,0
9479,19,0,0,10
9480,5,15,1,0
9481,33,0,0,10
9482,25,127,7,0
9483,17,0,0,4
9484,18,78,9,15
9485,2,161,12,75
9486,10,39,4,2
9487,18,0,0,2
9488,12,28,5,0
9489,23,0,0,4
9490,17,36,7,20
9491,6,0,0,2
9492,12,58,10,41
9493,10,27,2,10
9494,19,10,1,5
9495,19,130,17,1
9496,20,107,9,15
9497,15,0,0,0
9498,6,66,8,25
9500,6,88,10,0
9501,12,94,10,0
9502,23,0,0,0
9503,9,28,3,0
9504,5,51,7,14
9505,9,18,5,6
9506,8,0,0,0
9507,13,0,0,1
9508,4,75,9,6
9509,19,70,6,24
9510,12,0,0,0
9511,7,24,8,1
9512,13,100,7,14
9513,8,11,7,4
9514,14,0,0,0
9515,24,0,0,0
9516,34,213,16,0
9517,4,0,0,0
9518,10,111,10,30
9519,20,19,1,7
9520,12,114,10,77
9521,3,0,0,0
9522,19,109,10,20
9523,15,21,3,0
9524,9,93,7,2
9525,11,0,0,0
9526,7,170,10,0
9527,17,0,0,3
9528,5,89,7,27
9529,15,17,2,0
9530,2,54,6,6
9531,3,0,0,1
9532,26,50,4,12
9533,11,13,2,0
9534,17,32,3,3
9535,17,23,10,3
9536,27,51,5,0
9537,5,0,0,2
9538,15,137,12,40
9539,14,60,5,0
9540,20,98,12,0
9541,16,181,17,35
9542,13,8,1,2
9543,8,25,6,0
9544,28,81,9,10
9545,7,0,0,1
9546,13,50,7,33
9547,18,0,0,2
9548,5,0,0,1
9549,2,0,0,0
9550,3,63,6,19
9551,3,106,9,0
9552,2,0,0,1
9553,13,46,8,0
9554,15,82,10,10
9555,17,8,2,5
9556,2,31,5,0
9557,16,0,0,6
9558,2,16,2,8
9559,25,84,8,39
9561,3,69,7,14
9562,30,30,6,2
9563,6,0,0,2
9564,25,0,0,0
9565,13,65,4,3
9566,23,0,0,0
9567,9,0,0,0
9568,28,0,0,0
9569,12,54,9,7
9570,3,0,0,1
9571,4,0,0,0
9572,2,0,0,1
9573,23,0,0,0
9574,23,0,0,2
9575,14,0,0,2
9576,9,0,0,2
9577,16,0,0,0
9578,8,0,0,2
9579,4,0,0,0
9580,2,14,1,1
9581,8,124,13,0
9582,8,37,10,15
9583,15,41,5,9
9585,11,8,1,4
9586,2,53,6,7
9587,16,0,0,0
9588,5,37,5,3
9589,3,361,16,11
9590,13,0,0,0
9591,9,27,6,6
9592,13,0,0,0
9593,12,0,0,4
9594,15,99,14,0
9595,17,90,7,6
9596,4,21,2,1
9597,4,0,0,1
9598,2,34,4,9
9599,3,31,3,0
9600,14,43,6,2
9601,5,0,0,0
9602,7,0,0,2
9603,17,170,8,3
9604,12,0,0,2
9605,13,9,7,17
9606,9,35,7,2
9607,10,0,0,2
9608,9,40,4,0
9609,13,0,0,0
9611,4,68,12,32
9612,12,55,7,5
9613,5,0,0,1
9614,2,36,4,8
9615,3,54,4,27
9616,25,28,3,10
9617,19,0,0,4
9618,10,45,4,0
9619,3,16,1,3
9620,15,76,10,7
9621,8,11,1,0
9622,3,41,7,0
9623,2,14,2,0
9624,2,21,12,4
9625,11,0,0,0
9626,3,44,12,0
9627,20,0,0,3
9628,11,13,2,0
9629,3,36,9,13
9630,3,15,3,0
9631,18,24,6,0
9632,3,183,20,0
9633,12,131,10,4
9634,13,141,10,18
9635,14,9,1,2
9636,11,30,3,1
9637,8,0,0,1
9638,6,65,7,29
9639,11,47,5,1
9640,7,21,4,0
9641,28,27,5,14
9642,10,0,0,1
9643,11,84,6,0
9644,36,8,3,4
9645,6,12,1,1
9646,8,6,1,5
9647,10,0,0,0
9648,2,102,13,0
9649,2,0,0,0
9650,12,34,12,0
9651,28,0,0,0
9652,8,7,1,0
9653,14,16,1,0
9654,6,40,10,0
9655,2,117,11,50
9656,8,25,6,0
9657,23,0,0,8
9658,8,13,1,1
9659,7,108,9,23
9660,6,41,3,14
9661,17,13,5,7
9662,2,8,1,3
9663,15,15,3,9
9664,9,0,0,2
9665,3,8,1,0
9666,2,0,0,0
9667,21,0,0,0
9668,5,0,0,2
9669,2,144,16,65
9670,18,0,0,0
9672,5,0,0,0
9673,10,0,0,5
9674,14,0,0,0
9675,20,0,0,4
9676,5,0,0,0
9677,14,0,0,0
9678,19,0,0,1
9679,17,0,0,1
9680,9,29,4,0
9681,18,133,14,20
9682,30,24,1,15
9683,6,81,13,11
9684,10,91,11,21
9685,5,0,0,0
9686,11,123,14,58
9687,14,0,0,4
9688,7,147,9,54
9689,28,75,6,0
9690,14,200,12,24
9691,12,48,4,18
9692,3,25,3,0
9693,21,0,0,4
9694,21,86,11,3
9696,3,13,1,1
9697,10,0,0,1
9698,9,25,4,11
9699,13,59,6,2
9700,11,0,0,2
9701,15,0,0,0
9702,15,0,0,6
9703,9,0,0,1
9704,14,0,0,1
9705,3,0,0,1
9706,19,0,0,1
9707,24,0,0,3
9708,6,0,0,1
9709,24,0,0,2
9710,20,0,0,2
9711,3,0,0,0
9712,20,0,0,3
9713,8,0,0,1
9714,27,0,0,0
9715,16,0,0,6
9716,2,0,0,0
9717,5,0,0,0
9718,16,0,0,0
9719,22,0,0,1
9720,28,0,0,1
9722,3,0,0,0
9723,51,0,0,11
9724,14,0,0,0
9725,13,0,0,4
9726,6,0,0,2
9727,11,0,0,0
9728,25,0,0,0
9729,11,0,0,1
9730,13,0,0,4
9731,19,0,0,1
9732,6,0,0,3
9733,9,0,0,0
9734,7,0,0,0
9735,2,0,0,0
9736,22,0,0,1
9737,2,0,0,1
9738,29,0,0,6
9739,13,0,0,1
9740,15,0,0,0
9741,3,0,0,1
9742,13,0,0,0
9743,12,0,0,1
9744,8,0,0,0
9745,3,0,0,0
9746,20,0,0,3
9747,13,0,0,3
9748,4,0,0,1
9749,10,0,0,3
9750,19,0,0,0
9751,3,0,0,0
9752,4,0,0,0
9753,3,0,0,0
9754,18,0,0,6
9755,12,0,0,3
9756,14,0,0,0
9757,12,0,0,2
9758,12,0,0,2
9759,6,0,0,0
9760,26,0,0,7
9761,15,0,0,1
9762,2,0,0,0
9763,6,0,0,0
9764,18,0,0,0
9765,6,0,0,2
9766,22,0,0,2
9767,12,0,0,4
9768,18,0,0,4
9769,4,0,0,2
9770,8,0,0,1
9771,14,0,0,0
9772,16,0,0,3
9773,15,0,0,0
9774,13,0,0,2
9775,26,0,0,0
9776,5,0,0,0
9777,13,0,0,5
9778,10,0,0,0
9779,4,0,0,2
9780,16,0,0,0
9781,10,0,0,0
9783,27,0,0,0
9784,21,0,0,0
9785,10,0,0,1
9786,16,0,0,0
9787,5,0,0,0
9788,4,0,0,0
9789,14,0,0,5
9790,15,0,0,0
9791,16,0,0,1
9792,21,0,0,1
9793,22,0,0,1
9794,11,0,0,1
9795,17,0,0,2
9796,25,0,0,5
9797,22,0,0,1
9798,20,0,0,1
9799,9,0,0,0
9800,5,266,20,6
9801,3,0,0,1
9802,15,59,14,1
9803,9,30,6,0
9804,2,0,0,0
9805,3,108,9,42
9807,16,0,0,0
9808,5,16,1,3
9809,9,55,9,20
9810,2,0,0,0
9811,3,6,1,2
9812,5,30,4,6
9813,3,0,0,1
9814,11,61,8,4
9815,9,0,0,0
9816,19,18,3,7
9817,3,0,0,0
9818,23,11,1,8
9819,18,0,0,0
9820,8,10,2,4
9821,10,15,1,2
9822,11,56,5,2
9823,2,37,4,0
9824,3,14,1,1
9825,6,0,0,0
9826,3,0,0,2
9827,11,0,0,2
9828,8,67,9,0
9829,18,45,3,5
9830,12,7,1,7
9831,3,46,4,9
9833,12,29,10,0
9834,7,261,23,19
9835,9,29,7,0
9836,19,118,11,20
9837,12,0,0,0
9838,27,10,4,0
9839,17,27,3,8
9840,6,36,4,1
9841,3,0,0,0
9842,5,6,1,3
9843,12,36,12,10
9844,15,25,5,19
9845,10,34,10,15
9846,13,48,5,0
9847,16,0,0,0
9848,1,33,7,0
9849,15,58,8,0
9850,4,90,9,0
9851,13,17,2,8
9852,14,68,6,0
9853,18,12,3,9
9854,16,17,1,1
9855,23,158,13,56
9856,6,0,0,2
9857,7,0,0,1
9858,6,40,6,0
9859,3,0,0,1
9860,17,38,4,3
9861,14,265,17,30
9862,11,121,9,42
9863,18,0,0,9
9864,10,0,0,1
9865,12,99,10,31
9866,5,17,2,0
9867,19,0,0,2
9868,24,0,0,0
9869,13,0,0,8
9870,19,0,0,1
9871,24,0,0,3
9872,4,0,0,0
9873,19,0,0,6
9874,11,0,0,1
9875,9,0,0,0
9876,7,0,0,2
9877,13,0,0,6
9878,13,0,0,2
9879,10,0,0,0
9880,8,42,5,0
9881,10,0,0,2
9882,7,52,5,11
9883,5,83,8,19
9884,13,64,8,0
9885,19,83,9,0
9886,20,43,4,13
9887,6,0,0,2
9888,12,0,0,3
9889,11,67,7,4
9890,1,21,5,3
9891,44,195,12,35
9892,17,57,4,1
9894,33,240,10,44
9895,9,63,9,11
9896,18,51,4,6
9897,11,0,0,0
9898,2,70,8,0
9899,7,0,0,1
9900,22,98,12,35
9901,3,0,0,0
9902,12,91,7,4
9903,16,28,6,15
9904,34,50,8,25
9905,5,100,7,0
9906,14,9,4,9
9907,12,0,0,0
9908,8,31,2,12
9909,3,0,0,0
9910,16,148,17,0
9911,11,20,3,12
9912,13,16,2,1
9913,4,29,5,2
9914,12,66,7,16
9915,23,0,0,5
9916,22,145,9,4
9918,12,0,0,0
9919,3,15,5,1
9920,15,53,6,1
9921,11,84,10,2
9922,27,113,10,32
9923,3,25,9,5
9924,17,0,0,0
9925,22,7,1,10
9926,3,25,4,0
9927,2,0,0,0
9928,4,0,0,0
9929,13,25,9,8
9930,7,0,0,1
9931,19,107,8,2
9932,8,0,0,1
9933,17,213,14,33
9934,3,41,3,4
9935,9,63,5,0
9936,7,59,10,0
9937,7,0,0,0
9938,8,47,6,9
9939,15,125,10,2
9940,10,48,3,22
9941,4,0,0,1
9942,15,94,13,0
9944,4,7,3,1
9945,6,10,1,4
9946,22,17,3,0
9947,6,0,0,1
9948,22,62,12,6
9949,33,0,0,3
9950,10,51,10,0
9951,3,14,2,0
9952,6,25,2,5
9953,35,0,0,0
9954,11,7,5,8
9955,13,239,19,23
9956,22,0,0,1
9957,26,0,0,7
9958,13,82,11,6
9959,7,33,14,4
9960,28,248,13,0
9961,34,67,4,8
9962,4,0,0,1
9963,2,125,12,58
9964,6,0,0,1
9965,10,5,2,0
9966,10,0,0,1
9967,31,0,0,0
9968,15,75,6,36
9969,2,65,6,0
9970,9,0,0,0
9971,9,0,0,0
9972,34,0,0,5
9973,16,0,0,0
9974,8,0,0,0
9975,6,0,0,0
9976,3,0,0,0
9977,2,0,0,0
9978,16,0,0,3
9979,9,0,0,3
9980,13,0,0,0
9981,5,30,4,3
9982,3,159,20,21
9983,3,71,5,6
9984,14,0,0,1
9985,8,26,9,0
9986,3,0,0,0
9987,4,0,0,0
9988,15,61,6,1
9989,10,94,13,0
9990,19,106,14,15
9991,2,0,0,0
9992,6,56,4,0
9993,5,0,0,1
9994,2,0,0,0
9995,11,0,0,0
9996,21,0,0,2
9997,18,0,0,1
9998,16,152,13,0
9999,5,193,16,17
10000,2,37,4,1
10001,18,148,13,19
10002,5,6,4,1
10003,12,75,10,0
10005,29,83,7,2
10006,15,133,7,33
10007,13,0,0,0
10008,16,6,1,0
10009,6,34,4,5
10010,10,0,0,0
10011,14,0,0,0
10012,17,75,16,0
10013,8,50,5,0
10014,8,21,3,0
10015,3,28,4,11
10016,3,17,3,14
10017,11,0,0,0
10018,6,115,17,24
10019,13,31,4,20
10020,20,331,23,0
10021,24,35,3,0
10022,27,77,12,8
10023,4,0,0,0
10024,33,31,7,13
10025,3,184,13,0
10026,22,96,11,7
10027,31,0,0,0
10029,17,25,6,9
10030,28,27,9,4
10031,3,17,4,2
10032,13,51,4,0
10033,3,0,0,0
10034,13,20,1,1
10035,15,143,7,72
10036,23,105,10,0
10037,2,0,0,0
10038,14,33,6,0
10039,13,52,4,1
10040,11,98,4,11
10041,7,38,6,0
10042,21,37,6,17
10043,22,26,4,3
10044,3,56,7,0
10045,9,12,1,7
10046,7,7,2,0
10047,9,0,0,1
10048,23,13,1,22
10049,14,0,0,0
10050,3,77,6,0
10051,5,20,2,0
10052,21,0,0,2
10053,19,34,2,25
10055,3,68,10,0
10056,14,79,10,7
10057,2,0,0,0
10058,16,70,5,0
10059,20,65,6,0
10060,7,122,12,0
10061,6,140,9,0
10062,14,122,12,0
10063,24,49,6,7
10064,25,0,0,6
10065,23,91,7,11
10066,4,31,3,3
10067,9,0,0,0
10068,9,36,5,9
10069,9,6,1,3
10070,11,0,0,0
10071,13,0,0,1
10072,7,0,0,0
10073,14,0,0,6
10074,12,0,0,2
10075,12,0,0,6
10076,2,0,0,0
10077,4,0,0,1
10078,7,0,0,0
10079,10,0,0,3
10080,20,0,0,0
10081,7,33,12,13
10082,2,0,0,0
10083,12,12,4,4
10084,7,5,1,0
10085,25,103,7,53
10086,12,35,4,3
10087,8,0,0,2
10088,20,209,16,19
10089,15,36,2,0
10090,10,30,3,2
10091,11,163,17,22
10092,14,89,8,0
10093,11,30,6,0
10094,13,80,13,5
10095,10,86,6,21
10096,11,72,9,5
10097,17,0,0,4
10098,11,18,1,3
10099,25,31,5,2
10100,12,0,0,0
10101,25,11,1,0
10102,9,48,6,11
10103,22,33,3,1
10104,15,7,1,0
10105,25,61,6,0
10106,15,11,1,11
10107,8,0,0,0
10108,12,92,12,13
10109,2,38,8,9
10110,13,19,5,0
10111,17,0,0,1
10112,10,63,6,29
10113,16,44,11,18
10114,8,0,0,0
10116,10,129,12,44
10117,16,0,0,0
10118,13,97,8,0
10119,20,94,13,0
10120,9,44,7,6
10121,12,40,7,20
10122,12,46,4,16
10123,15,25,4,5
10124,13,0,0,5
10125,24,91,7,0
10126,9,52,6,16
10127,7,0,0,1
10128,5,34,3,0
10129,14,35,3,0
10130,2,35,5,9
10131,25,156,11,0
10132,2,0,0,0
10133,8,18,6,0
10134,6,56,6,16
10135,8,33,3,4
10136,11,104,10,0
10137,17,0,0,2
10138,22,8,2,3
10140,3,47,3,0
10141,14,0,0,1
10142,11,0,0,0
10143,16,9,4,4
10144,12,169,13,0
10145,1,35,6,11
10146,20,30,2,16
10147,3,0,0,1
10148,11,26,3,0
10149,25,11,1,9
10150,14,0,0,0
10151,10,95,7,38
10152,3,0,0,0
10153,21,12,1,0
10154,7,67,6,16
10155,15,126,7,17
10156,36,0,0,0
10157,2,0,0,1
10158,2,66,7,5
10159,12,74,6,0
10160,14,0,0,1
10161,11,0,0,4
10162,38,146,14,2
10163,5,63,7,21
10164,3,265,16,34
10166,9,24,2,10
10167,15,0,0,1
10168,30,31,3,0
10169,8,11,1,2
10170,14,0,0,2
10171,13,0,0,0
10172,12,0,0,0
10173,5,0,0,2
10174,10,0,0,2
10175,17,0,0,2
10176,16,0,0,4
10177,4,0,0,0
10178,6,0,0,1
10179,5,0,0,0
10180,8,67,10,12
10181,17,75,12,13
10182,7,0,0,1
10183,10,42,3,0
10184,5,0,0,0
10185,14,0,0,0
10186,13,20,2,19
10187,7,0,0,1
10188,10,0,0,0
10189,12,30,9,1
10190,5,0,0,0
10191,13,110,7,24
10192,37,31,2,4
10193,8,44,4,0
10194,9,53,6,42
10195,2,24,6,2
10196,18,0,0,6
10197,8,0,0,2
10198,11,26,2,1
10199,15,31,6,7
10200,10,60,8,3
10201,13,13,1,8
10202,2,27,7,15
10203,13,218,17,66
10204,31,0,0,3
10205,14,146,7,0
10206,2,16,2,0
10207,3,0,0,1
10208,3,86,12,0
10209,15,34,2,0
10210,6,108,12,57
10211,3,34,10,7
10212,12,20,1,9
10213,8,17,3,0
10214,33,230,17,0
10215,8,70,8,0
10216,13,75,7,36
10217,25,0,0,3
10218,4,0,0,0
10219,18,0,0,3
10220,2,28,4,0
10221,16,23,3,0
10222,16,0,0,1
10223,15,0,0,2
10224,4,25,4,0
10225,33,0,0,0
10227,15,0,0,2
10228,5,8,3,0
10229,3,6,1,1
10230,29,35,8,0
10231,5,123,10,18
10232,10,22,3,0
10233,3,5,5,2
10234,9,60,10,24
10235,6,170,13,10
10236,8,16,2,10
10237,2,0,0,0
10238,2,37,10,0
10239,21,85,7,18
10240,23,11,1,6
10241,29,58,5,36
10242,5,18,4,10
10243,30,47,9,0
10244,16,18,4,8
10245,2,63,14,4
10246,7,222,20,32
10247,20,0,0,0
10248,7,78,5,19
